region_schema	region_parent	region_child	pop_2020	no_exc
br_city	br-ma	zé doca	53927	True
br_city	br-ma	água doce do maranhão	13445	True
br_city	br-mg	abadia dos dourados	6959	True
br_city	br-mg	abaeté	22981	True
br_city	br-mg	abre campo	13266	True
br_city	br-mg	acaiaca	3999	True
br_city	br-mg	aguanil	4586	True
br_city	br-mg	aimorés	25308	True
br_city	br-mg	aiuruoca	5852	True
br_city	br-mg	alagoa	2632	True
br_city	br-mg	albertina	2977	True
br_city	br-mg	alfenas	81268	True
br_city	br-mg	alfredo vasconcelos	7123	True
br_city	br-mg	almenara	42868	True
br_city	br-mg	alpercata	7396	True
br_city	br-mg	alpinópolis	20035	True
br_city	br-mg	alterosa	14621	True
br_city	br-mg	alto caparaó	6063	True
br_city	br-mg	alto jequitibá	8186	True
br_city	br-mg	alto rio doce	10721	True
br_city	br-mg	alvarenga	3763	True
br_city	br-mg	alvinópolis	14933	True
br_city	br-mg	alvorada de minas	3534	True
br_city	br-mg	além paraíba	35542	True
br_city	br-mg	amparo do serra	4519	True
br_city	br-mg	andradas	42038	True
br_city	br-mg	andrelândia	12015	True
br_city	br-mg	angelândia	8419	True
br_city	br-mg	antônio carlos	10769	True
br_city	br-mg	antônio dias	9495	True
br_city	br-mg	antônio prado de minas	1530	True
br_city	br-mg	aracitaba	2033	True
br_city	br-mg	araguari	118110	True
br_city	br-mg	arantina	2748	True
br_city	br-mg	araponga	8063	True
br_city	br-mg	araporã	8913	True
br_city	br-mg	arapuá	2787	True
br_city	br-mg	araxá	111173	True
br_city	br-mg	araçaí	2320	True
br_city	br-mg	araçuaí	36570	True
br_city	br-mg	araújos	10009	True
br_city	br-mg	arceburgo	11300	True
br_city	br-mg	arcos	40973	True
br_city	br-mg	areado	15332	True
br_city	br-mg	argirita	2670	True
br_city	br-mg	aricanduva	4947	True
br_city	br-mg	arinos	17703	True
br_city	br-mg	astolfo dutra	13395	True
br_city	br-mg	ataléia	12452	True
br_city	br-mg	augusto de lima	4691	True
br_city	br-mg	açucena	8996	True
br_city	br-mg	baependi	19019	True
br_city	br-mg	baldim	7716	True
br_city	br-mg	bambuí	23773	True
br_city	br-mg	bandeira	4680	True
br_city	br-mg	bandeira do sul	5839	True
br_city	br-mg	barbacena	140312	True
br_city	br-mg	barra longa	5053	True
br_city	br-mg	barroso	21004	True
br_city	br-mg	barão de cocais	33852	True
br_city	br-mg	barão de monte alto	5266	True
br_city	br-mg	bela vista de minas	10272	True
br_city	br-mg	belmiro braga	3431	True
br_city	br-mg	belo horizonte	2510770	True
br_city	br-mg	belo oriente	27851	True
br_city	br-mg	belo vale	7592	True
br_city	br-mg	berilo	11881	True
br_city	br-mg	berizal	4844	True
br_city	br-mg	bertópolis	4584	True
br_city	br-mg	betim	481696	True
br_city	br-mg	bias fortes	3234	True
br_city	br-mg	bicas	14549	True
br_city	br-mg	biquinhas	2434	True
br_city	br-mg	boa esperança	40031	True
br_city	br-mg	bocaina de minas	5030	True
br_city	br-mg	bocaiúva	51351	True
br_city	br-mg	bom despacho	52078	True
br_city	br-mg	bom jardim de minas	6345	True
br_city	br-mg	bom jesus da penha	4398	True
br_city	br-mg	bom jesus do amparo	6158	True
br_city	br-mg	bom jesus do galho	15361	True
br_city	br-mg	bom repouso	10292	True
br_city	br-mg	bom sucesso	17445	True
br_city	br-mg	bonfim	6737	True
br_city	br-mg	bonfinópolis de minas	5295	True
br_city	br-mg	bonito de minas	11767	True
br_city	br-mg	borda da mata	20260	True
br_city	br-mg	botelhos	14764	True
br_city	br-mg	botumirim	5882	True
br_city	br-mg	brasilândia de minas	17634	True
br_city	br-mg	brasília de minas	32144	True
br_city	br-mg	brasópolis	14067	True
br_city	br-mg	braúnas	4695	True
br_city	br-mg	brumadinho	43500	True
br_city	br-mg	brás pires	4198	True
br_city	br-mg	bueno brandão	10835	True
br_city	br-mg	buenópolis	10210	True
br_city	br-mg	bugre	4114	True
br_city	br-mg	buritis	25415	True
br_city	br-mg	buritizeiro	28131	True
br_city	br-mg	cabeceira grande	7042	True
br_city	br-mg	cabo verde	13860	True
br_city	br-mg	cachoeira da prata	3558	True
br_city	br-mg	cachoeira de minas	11444	True
br_city	br-mg	cachoeira de pajeú	9075	True
br_city	br-mg	cachoeira dourada	2782	True
br_city	br-mg	caetanópolis	12296	True
br_city	br-mg	caeté	45579	True
br_city	br-mg	caiana	5451	True
br_city	br-mg	cajuri	3877	True
br_city	br-mg	caldas	14443	True
br_city	br-mg	camacho	2770	True
br_city	br-mg	camanducaia	21601	True
br_city	br-mg	cambuquira	12776	True
br_city	br-mg	cambuí	30521	True
br_city	br-mg	campanha	16944	True
br_city	br-mg	campanário	3727	True
br_city	br-mg	campestre	20826	True
br_city	br-mg	campina verde	19608	True
br_city	br-mg	campo azul	3822	True
br_city	br-mg	campo belo	53916	True
br_city	br-mg	campo do meio	11588	True
br_city	br-mg	campo florido	8841	True
br_city	br-mg	campos altos	15759	True
br_city	br-mg	campos gerais	28664	True
br_city	br-mg	cana verde	5522	True
br_city	br-mg	canaã	4504	True
br_city	br-mg	candeias	14788	True
br_city	br-mg	cantagalo	4564	True
br_city	br-mg	canápolis	12272	True
br_city	br-mg	caparaó	5378	True
br_city	br-mg	capela nova	4573	True
br_city	br-mg	capelinha	39492	True
br_city	br-mg	capetinga	6766	True
br_city	br-mg	capim branco	9555	True
br_city	br-mg	capinópolis	16236	True
br_city	br-mg	capitão andrade	5626	True
br_city	br-mg	capitão enéas	15431	True
br_city	br-mg	capitólio	8685	True
br_city	br-mg	caputira	9260	True
br_city	br-mg	caranaíba	3178	True
br_city	br-mg	carandaí	26082	True
br_city	br-mg	carangola	32626	True
br_city	br-mg	caratinga	92891	True
br_city	br-mg	caraí	23558	True
br_city	br-mg	carbonita	9405	True
br_city	br-mg	careaçu	6783	True
br_city	br-mg	carlos chagas	17992	True
br_city	br-mg	carmo da cachoeira	12173	True
br_city	br-mg	carmo da mata	11491	True
br_city	br-mg	carmo de minas	14890	True
br_city	br-mg	carmo do cajuru	23280	True
br_city	br-mg	carmo do paranaíba	30021	True
br_city	br-mg	carmo do rio claro	21172	True
br_city	br-mg	carmésia	2671	True
br_city	br-mg	carmópolis de minas	20083	True
br_city	br-mg	carneirinho	10075	True
br_city	br-mg	carrancas	3995	True
br_city	br-mg	carvalhos	4379	True
br_city	br-mg	carvalhópolis	3631	True
br_city	br-mg	casa grande	2236	True
br_city	br-mg	cascalho rico	3104	True
br_city	br-mg	cataguases	75984	True
br_city	br-mg	catas altas	5536	True
br_city	br-mg	catas altas da noruega	3672	True
br_city	br-mg	catuji	6721	True
br_city	br-mg	catuti	4881	True
br_city	br-mg	caxambu	21422	True
br_city	br-mg	cedro do abaeté	1148	True
br_city	br-mg	central de minas	7012	True
br_city	br-mg	centralina	10195	True
br_city	br-mg	chalé	5691	True
br_city	br-mg	chapada do norte	15603	True
br_city	br-mg	chapada gaúcha	15950	True
br_city	br-mg	chiador	3446	True
br_city	br-mg	chácara	3341	True
br_city	br-mg	cipotânea	6677	True
br_city	br-mg	claraval	3929	True
br_city	br-mg	claro dos poções	7338	True
br_city	br-mg	cláudio	29542	True
br_city	br-mg	coimbra	7659	True
br_city	br-mg	coluna	8540	True
br_city	br-mg	comendador gomes	3170	True
br_city	br-mg	comercinho	7311	True
br_city	br-mg	conceição da aparecida	10244	True
br_city	br-mg	conceição da barra de minas	3853	True
br_city	br-mg	conceição das alagoas	30990	True
br_city	br-mg	conceição das pedras	2780	True
br_city	br-mg	conceição de ipanema	4643	True
br_city	br-mg	conceição do mato dentro	17580	True
br_city	br-mg	conceição do pará	5674	True
br_city	br-mg	conceição do rio verde	13696	True
br_city	br-mg	conceição dos ouros	12107	True
br_city	br-mg	confins	6864	True
br_city	br-mg	congonhal	12667	True
br_city	br-mg	congonhas	59671	True
br_city	br-mg	congonhas do norte	5130	True
br_city	br-mg	conquista	7163	True
br_city	br-mg	conselheiro lafaiete	131745	True
br_city	br-mg	conselheiro pena	22517	True
br_city	br-mg	consolação	1744	True
br_city	br-mg	contagem	664797	True
br_city	br-mg	coqueiral	9020	True
br_city	br-mg	coração de jesus	26367	True
br_city	br-mg	cordisburgo	8920	True
br_city	br-mg	cordislândia	3301	True
br_city	br-mg	corinto	23306	True
br_city	br-mg	coroaci	9251	True
br_city	br-mg	coromandel	27633	True
br_city	br-mg	coronel fabriciano	104895	True
br_city	br-mg	coronel murta	8980	True
br_city	br-mg	coronel pacheco	3180	True
br_city	br-mg	coronel xavier chaves	3401	True
br_city	br-mg	couto de magalhães de minas	4408	True
br_city	br-mg	cristais	13397	True
br_city	br-mg	cristiano otoni	5092	True
br_city	br-mg	cristina	10076	True
br_city	br-mg	cristália	5897	True
br_city	br-mg	crisólita	6867	True
br_city	br-mg	crucilândia	4994	True
br_city	br-mg	cruzeiro da fortaleza	4150	True
br_city	br-mg	cruzília	15533	True
br_city	br-mg	cuparaque	5102	True
br_city	br-mg	curral de dentro	8041	True
br_city	br-mg	curvelo	81730	True
br_city	br-mg	cássia	17351	True
br_city	br-mg	córrego danta	3195	True
br_city	br-mg	córrego do bom jesus	3661	True
br_city	br-mg	córrego fundo	6510	True
br_city	br-mg	córrego novo	2681	True
br_city	br-mg	cônego marinho	7313	True
br_city	br-mg	datas	5310	True
br_city	br-mg	delfim moreira	7905	True
br_city	br-mg	delfinópolis	7089	True
br_city	br-mg	delta	12519	True
br_city	br-mg	descoberto	5022	True
br_city	br-mg	desterro de entre rios	7038	True
br_city	br-mg	desterro do melo	2851	True
br_city	br-mg	diamantina	47557	True
br_city	br-mg	diogo de vasconcelos	3726	True
br_city	br-mg	dionísio	7623	True
br_city	br-mg	divino	19923	True
br_city	br-mg	divino das laranjeiras	4900	True
br_city	br-mg	divinolândia de minas	7735	True
br_city	br-mg	divinésia	3846	True
br_city	br-mg	divinópolis	246783	True
br_city	br-mg	divisa alegre	7190	True
br_city	br-mg	divisa nova	5951	True
br_city	br-mg	divisópolis	11938	True
br_city	br-mg	dom bosco	3556	True
br_city	br-mg	dom cavati	5169	True
br_city	br-mg	dom joaquim	4125	True
br_city	br-mg	dom silvério	5162	True
br_city	br-mg	dom viçoso	2926	True
br_city	br-mg	dona eusébia	6549	True
br_city	br-mg	dores de campos	10374	True
br_city	br-mg	dores de guanhães	5085	True
br_city	br-mg	dores do indaiá	13194	True
br_city	br-mg	dores do turvo	4165	True
br_city	br-mg	doresópolis	1554	True
br_city	br-mg	douradoquara	1900	True
br_city	br-mg	durandé	7782	True
br_city	br-mg	elói mendes	28980	True
br_city	br-mg	engenheiro caldas	11246	True
br_city	br-mg	engenheiro navarro	7238	True
br_city	br-mg	entre folhas	5339	True
br_city	br-mg	entre rios de minas	15564	True
br_city	br-mg	ervália	18846	True
br_city	br-mg	esmeraldas	82617	True
br_city	br-mg	espera feliz	25085	True
br_city	br-mg	espinosa	31209	True
br_city	br-mg	espírito santo do dourado	4719	True
br_city	br-mg	estiva	11319	True
br_city	br-mg	estrela dalva	2286	True
br_city	br-mg	estrela do indaiá	3444	True
br_city	br-mg	estrela do sul	8068	True
br_city	br-mg	eugenópolis	11348	True
br_city	br-mg	ewbank da câmara	3900	True
br_city	br-mg	extrema	42508	True
br_city	br-mg	fama	2303	True
br_city	br-mg	faria lemos	3232	True
br_city	br-mg	felisburgo	7543	True
br_city	br-mg	felixlândia	15605	True
br_city	br-mg	felício dos santos	4630	True
br_city	br-mg	fernandes tourinho	3590	True
br_city	br-mg	ferros	9472	True
br_city	br-mg	fervedouro	10214	True
br_city	br-mg	florestal	7858	True
br_city	br-mg	formiga	67391	True
br_city	br-mg	formoso	9998	True
br_city	br-mg	fortaleza de minas	3987	True
br_city	br-mg	fortuna de minas	2938	True
br_city	br-mg	francisco badaró	9503	True
br_city	br-mg	francisco dumont	5196	True
br_city	br-mg	francisco sá	26273	True
br_city	br-mg	franciscópolis	5261	True
br_city	br-mg	frei gaspar	5787	True
br_city	br-mg	frei inocêncio	9742	True
br_city	br-mg	frei lagonegro	3508	True
br_city	br-mg	fronteira	21612	True
br_city	br-mg	fronteira dos vales	4488	True
br_city	br-mg	fruta de leite	5194	True
br_city	br-mg	frutal	61376	True
br_city	br-mg	funilândia	4518	True
br_city	br-mg	galiléia	6861	True
br_city	br-mg	gameleiras	5082	True
br_city	br-mg	glaucilândia	2113	True
br_city	br-mg	goiabeira	3441	True
br_city	br-mg	goianá	4003	True
br_city	br-mg	gonzaga	6189	True
br_city	br-mg	gonçalves	4291	True
br_city	br-mg	gouveia	11682	True
br_city	br-mg	governador valadares	281704	True
br_city	br-mg	grupiara	1367	True
br_city	br-mg	grão mogol	16320	True
br_city	br-mg	guanhães	35106	True
br_city	br-mg	guapé	14095	True
br_city	br-mg	guaraciaba	10151	True
br_city	br-mg	guaraciama	4992	True
br_city	br-mg	guarani	8842	True
br_city	br-mg	guaranésia	18827	True
br_city	br-mg	guarará	3740	True
br_city	br-mg	guarda-mor	6489	True
br_city	br-mg	guaxupé	52007	True
br_city	br-mg	guidoval	6974	True
br_city	br-mg	guimarânia	8303	True
br_city	br-mg	guiricema	8344	True
br_city	br-mg	gurinhatã	5426	True
br_city	br-mg	heliodora	6685	True
br_city	br-mg	iapu	10950	True
br_city	br-mg	ibertioga	4904	True
br_city	br-mg	ibiaí	8463	True
br_city	br-mg	ibiracatu	5383	True
br_city	br-mg	ibiraci	14778	True
br_city	br-mg	ibirité	191724	True
br_city	br-mg	ibitiúra de minas	3458	True
br_city	br-mg	ibituruna	3027	True
br_city	br-mg	ibiá	25669	True
br_city	br-mg	icaraí de minas	12362	True
br_city	br-mg	igarapé	46819	True
br_city	br-mg	igaratinga	11549	True
br_city	br-mg	iguatama	7870	True
br_city	br-mg	ijaci	6772	True
br_city	br-mg	ilicínea	12524	True
br_city	br-mg	imbé de minas	7026	True
br_city	br-mg	inconfidentes	7549	True
br_city	br-mg	indaiabira	7301	True
br_city	br-mg	indianópolis	7088	True
br_city	br-mg	ingaí	2779	True
br_city	br-mg	inhapim	22634	True
br_city	br-mg	inhaúma	6378	True
br_city	br-mg	inimutaba	7219	True
br_city	br-mg	ipaba	19682	True
br_city	br-mg	ipanema	20823	True
br_city	br-mg	ipatinga	264473	True
br_city	br-mg	ipiaçu	4193	True
br_city	br-mg	ipuiúna	10148	True
br_city	br-mg	iraí de minas	7122	True
br_city	br-mg	itabira	122337	True
br_city	br-mg	itabirinha de mantena	11653	True
br_city	br-mg	itabirito	54575	True
br_city	br-mg	itacambira	5442	True
br_city	br-mg	itacarambi	18531	True
br_city	br-mg	itaguara	13725	True
br_city	br-mg	itaipé	12991	True
br_city	br-mg	itajubá	97148	True
br_city	br-mg	itamarandiba	35504	True
br_city	br-mg	itamarati de minas	4462	True
br_city	br-mg	itambacuri	22865	True
br_city	br-mg	itambé do mato dentro	2038	True
br_city	br-mg	itamogi	9967	True
br_city	br-mg	itamonte	15965	True
br_city	br-mg	itanhandu	15691	True
br_city	br-mg	itanhomi	11670	True
br_city	br-mg	itaobim	20739	True
br_city	br-mg	itapagipe	15700	True
br_city	br-mg	itapecerica	21050	True
br_city	br-mg	itapeva	10102	True
br_city	br-mg	itatiaiuçu	11743	True
br_city	br-mg	itaverava	5211	True
br_city	br-mg	itaú de minas	16353	True
br_city	br-mg	itaúna	94909	True
br_city	br-mg	itinga	14821	True
br_city	br-mg	itueta	6009	True
br_city	br-mg	ituiutaba	105996	True
br_city	br-mg	itumirim	5906	True
br_city	br-mg	iturama	41148	True
br_city	br-mg	itutinga	3665	True
br_city	br-mg	jaboticatubas	21508	True
br_city	br-mg	jacinto	12217	True
br_city	br-mg	jacutinga	27118	True
br_city	br-mg	jacuí	7563	True
br_city	br-mg	jaguaraçu	3175	True
br_city	br-mg	jampruca	5437	True
br_city	br-mg	janaúba	72080	True
br_city	br-mg	januária	68033	True
br_city	br-mg	japaraíba	4526	True
br_city	br-mg	japonvar	8727	True
br_city	br-mg	jaíba	38792	True
br_city	br-mg	jeceaba	4439	True
br_city	br-mg	jenipapo de minas	7825	True
br_city	br-mg	jequeri	12416	True
br_city	br-mg	jequitaí	7380	True
br_city	br-mg	jequitibá	5184	True
br_city	br-mg	jequitinhonha	25493	True
br_city	br-mg	jesuânia	4690	True
br_city	br-mg	joanésia	4280	True
br_city	br-mg	joaquim felício	4789	True
br_city	br-mg	joaíma	15365	True
br_city	br-mg	jordânia	11649	True
br_city	br-mg	josenópolis	4842	True
br_city	br-mg	josé gonçalves de minas	4467	True
br_city	br-mg	josé raydan	5012	True
br_city	br-mg	joão monlevade	80833	True
br_city	br-mg	joão pinheiro	48555	True
br_city	br-mg	juatuba	30215	True
br_city	br-mg	juiz de fora	584571	True
br_city	br-mg	juramento	4333	True
br_city	br-mg	juruaia	11028	True
br_city	br-mg	juvenília	4119	True
br_city	br-mg	ladainha	18023	True
br_city	br-mg	lagamar	7471	True
br_city	br-mg	lagoa da prata	54520	True
br_city	br-mg	lagoa dos patos	4015	True
br_city	br-mg	lagoa dourada	13111	True
br_city	br-mg	lagoa formosa	17986	True
br_city	br-mg	lagoa grande	9752	True
br_city	br-mg	lagoa santa	76477	True
br_city	br-mg	lajinha	19947	True
br_city	br-mg	lambari	20886	True
br_city	br-mg	lamim	3417	True
br_city	br-mg	laranjal	6839	True
br_city	br-mg	lassance	6447	True
br_city	br-mg	lavras	108543	True
br_city	br-mg	leandro ferreira	3154	True
br_city	br-mg	leme do prado	4936	True
br_city	br-mg	leopoldina	52319	True
br_city	br-mg	liberdade	4962	True
br_city	br-mg	lima duarte	16662	True
br_city	br-mg	limeira do oeste	7671	True
br_city	br-mg	lontra	8966	True
br_city	br-mg	luisburgo	6197	True
br_city	br-mg	luislândia	6753	True
br_city	br-mg	luminárias	5348	True
br_city	br-mg	luz	18180	True
br_city	br-mg	machacalis	7042	True
br_city	br-mg	machado	43127	True
br_city	br-mg	madre de deus de minas	5097	True
br_city	br-mg	malacacheta	18363	True
br_city	br-mg	mamonas	6475	True
br_city	br-mg	manga	17908	True
br_city	br-mg	manhuaçu	94250	True
br_city	br-mg	manhumirim	22822	True
br_city	br-mg	mantena	27675	True
br_city	br-mg	mar de espanha	13058	True
br_city	br-mg	maravilhas	8197	True
br_city	br-mg	maria da fé	13993	True
br_city	br-mg	mariana	62825	True
br_city	br-mg	marilac	4034	True
br_city	br-mg	maripá de minas	2982	True
br_city	br-mg	marliéria	4033	True
br_city	br-mg	marmelópolis	2708	True
br_city	br-mg	martinho campos	13522	True
br_city	br-mg	martins soares	9799	True
br_city	br-mg	mata verde	6919	True
br_city	br-mg	materlândia	4299	True
br_city	br-mg	mateus leme	31676	True
br_city	br-mg	mathias lobato	3129	True
br_city	br-mg	matias barbosa	14928	True
br_city	br-mg	matias cardoso	11683	True
br_city	br-mg	matipó	19942	True
br_city	br-mg	mato verde	12127	True
br_city	br-mg	matozinhos	37889	True
br_city	br-mg	matutina	3652	True
br_city	br-mg	medeiros	3881	True
br_city	br-mg	medina	19916	True
br_city	br-mg	mendes pimentel	6357	True
br_city	br-mg	mercês	10643	True
br_city	br-mg	mesquita	5417	True
br_city	br-mg	minas novas	30931	True
br_city	br-mg	minduri	3850	True
br_city	br-mg	mirabela	13578	True
br_city	br-mg	miradouro	10544	True
br_city	br-mg	miravânia	4972	True
br_city	br-mg	miraí	15495	True
br_city	br-mg	moeda	4789	True
br_city	br-mg	moema	7593	True
br_city	br-mg	monjolos	2212	True
br_city	br-mg	monsenhor paulo	8701	True
br_city	br-mg	montalvânia	15801	True
br_city	br-mg	monte alegre de minas	21339	True
br_city	br-mg	monte azul	20540	True
br_city	br-mg	monte belo	13041	True
br_city	br-mg	monte carmelo	47782	True
br_city	br-mg	monte formoso	4864	True
br_city	br-mg	monte santo de minas	21219	True
